_id,Category,Status,Estimated Total Budget ($),Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Latitude,Longitude,Target_Year
2397,Communities,Complete,37500,1,1,1,0,43.400451,-81.056365,2025
2398,Communities,Complete,37500,1,1,1,0,43.318515,-81.057307,2025
2399,Communities,Complete,409874,1,1,1,0,45.89329,-77.278635,2025
2400,Communities,Complete,947861,1,1,0,0,45.902562,-77.255299,2025
2402,Communities,Complete,1597500,1,1,0,0,44.275468,-78.323811,2025
2403,Communities,Complete,2000000,1,1,0,0,44.33234,-78.323431,2025
2404,Communities,Complete,4017198,1,1,1,0,45.151053,-79.398193,2025
2405,Communities,Complete,75000,1,1,1,0,44.3173,-77.9521,2025
2406,Communities,Complete,14246400,1,1,1,0,42.872277,-82.157013,2025
2407,Communities,Complete,628917,1,1,1,0,42.88367,-82.15565,2025
2408,Communities,Complete,98057,0,1,1,1,48.690341,-85.641487,2025
2409,Communities,Complete,675000,1,1,1,0,43.864843,-79.077144,2025
2410,Communities,Complete,337500,1,1,1,0,43.814228,-79.10387,2025
2411,Communities,Complete,66413,1,1,1,0,51.467922,-90.192373,2025
2412,Communities,Complete,28611,1,1,1,0,51.467922,-90.192373,2025
2413,Communities,Complete,252183,0,1,1,1,51.80424,-93.992708,2025
2415,Communities,Complete,75000,1,1,1,0,46.383138,-83.730093,2025
2416,Communities,Complete,530616,1,1,1,0,43.038217,-82.227909,2025
2418,Communities,Complete,98438,0,1,1,1,52.099879,-94.301879,2025
2419,Communities,Complete,15078,0,1,1,1,52.099879,-94.301879,2025
2420,Communities,Complete,222000,1,1,1,0,42.887606,-79.258653,2025
2421,Communities,Complete,542483,1,1,1,0,42.893419,-79.243825,2025
2422,Communities,Complete,1158216,1,1,1,0,43.949187,-78.293703,2025
2423,Communities,Complete,251250,1,1,1,0,43.949187,-78.293703,2025
2424,Communities,Complete,24750,1,1,1,0,46.082167,-79.364601,2025
2425,Communities,Complete,13500,1,1,1,0,46.081979,-79.364649,2025
2426,Communities,Complete,11250,1,1,1,0,46.080724,-79.368324,2025
2427,Communities,Complete,3750,1,1,1,0,46.08194,-79.356199,2025
2428,Communities,Complete,3750,1,1,1,0,46.08275,-79.363667,2025
2429,Communities,Complete,4500,1,1,1,0,46.081374,-79.373291,2025
2430,Communities,Complete,7500,1,1,1,0,46.079739,-79.372222,2025
2431,Communities,Complete,6000,1,1,1,0,46.079739,-79.372222,2025
2432,Communities,Complete,2000000,1,1,0,0,44.70787,-75.521059,2025
2433,Communities,Complete,376500,1,1,1,0,44.723877,-75.512512,2025
2434,Communities,Complete,151500,1,1,1,0,44.723877,-75.512512,2025
2435,Communities,Complete,76500,1,1,1,0,44.723877,-75.512512,2025
2436,Communities,Complete,82860,1,1,1,0,44.723877,-75.512512,2025
2437,Communities,Complete,12225,1,1,1,0,45.5329,-75.2337,2025
2438,Communities,Complete,8025,1,1,1,0,45.5848,-74.5179,2025
2439,Communities,Complete,16950,1,1,1,0,45.4905,-75.0834,2025
2440,Communities,Complete,7125,1,1,1,0,45.6216,-74.7658,2025
2441,Communities,Complete,12450,1,1,1,0,45.5195,-74.5652,2025
2442,Communities,Complete,6000,1,1,1,0,45.4446,-74.8827,2025
2443,Communities,Complete,12225,1,1,1,0,45.563232,-75.257037,2025
2444,Communities,Complete,995391,1,1,1,0,44.007539,-77.132521,2025
2445,Communities,Complete,737948,1,1,0,0,44.016435,-77.132022,2025
2446,Communities,Complete,56250,1,1,1,0,43.471685,-80.157826,2025
2447,Communities,Complete,367719,1,1,1,0,44.176361,-77.597167,2025
2448,Communities,Complete,529005,1,1,1,0,44.098722,-77.560722,2025
2449,Communities,Complete,206432,1,1,1,0,44.10325,-77.573083,2025
2450,Communities,Complete,367719,1,1,1,0,44.119167,-77.576361,2025
2451,Communities,Complete,367719,1,1,1,0,44.098722,-77.560722,2025
2452,Communities,Complete,227370,1,1,1,0,48.722436,-94.59025,2025
2453,Communities,Complete,1575000,1,1,0,0,48.720044,-94.571119,2025
2454,Communities,Complete,1804955,1,1,0,0,48.719867,-94.569871,2025
2455,Communities,Complete,0,1,1,1,0,48.719835,-94.565684,2025
2456,Communities,Complete,257960,1,1,1,0,44.543503,-79.2109,2025
2457,Communities,Complete,237042,1,1,1,0,51.014597,-93.828916,2025
2458,Communities,Complete,26712,1,1,1,0,51.014597,-93.828916,2025
2459,Communities,Complete,61365,1,1,1,0,51.014597,-93.828916,2025
2460,Communities,Complete,22896,1,1,1,0,51.014597,-93.828916,2025
2461,Communities,Complete,4951,1,1,1,0,51.014597,-93.828916,2025
2462,Communities,Complete,118013,1,1,1,0,51.014597,-93.828916,2025
2463,Communities,Complete,80867,1,1,1,0,48.941361,-88.253162,2025
2464,Communities,Complete,0,1,1,1,0,48.940351,-88.267134,2025
2465,Communities,Complete,93696,0,1,1,1,49.018424,-88.255876,2025
2466,Communities,Complete,775997,1,1,1,1,45.474311,-76.68553,2025
2468,Communities,Complete,15000,1,1,1,0,45.43009,-76.357154,2025
2469,Communities,Complete,15000,1,1,1,0,46.0988,-77.491497,2025
2470,Communities,Complete,100839,1,1,1,0,43.88284,-79.440281,2025
2471,Communities,Complete,626250,1,1,1,0,43.88284,-79.440281,2025
2472,Communities,Complete,348750,1,1,1,0,43.88284,-79.440281,2025
2473,Communities,Complete,303750,1,1,1,0,43.88284,-79.440281,2025
2474,Communities,Complete,615450,1,1,1,0,43.88284,-79.440281,2025
2475,Communities,Complete,315375,1,1,1,0,43.88284,-79.440281,2025
2476,Communities,Complete,525825,1,1,1,0,43.88284,-79.440281,2025
2478,Communities,Complete,257700,1,1,1,0,44.722088,-76.172741,2025
2479,Communities,Complete,9137,1,1,1,0,44.632083,-76.116667,2025
2480,Communities,Complete,25192,1,1,1,0,44.66075,-76.344167,2025
2481,Communities,Complete,7603,1,1,1,0,44.668333,-76.436139,2025
2482,Communities,Complete,5250,1,1,1,0,44.627028,-76.381111,2025
2483,Communities,Complete,15008,1,1,1,0,44.604631,-76.162756,2025
2484,Communities,Complete,6185,1,1,1,0,44.857296,-76.036255,2025
2485,Communities,Complete,6625,1,1,1,0,44.84685,-76.12123,2025
2486,Communities,Complete,1181006,1,1,1,0,45.270917,-75.313861,2025
2487,Communities,Complete,75000,1,1,1,0,46.21152,-82.075712,2025
2488,Communities,Complete,333332,0,1,1,1,46.156382,-82.104692,2025
2489,Communities,Complete,178522,0,1,1,1,46.128606,-82.113801,2025
2492,Communities,Complete,17250,0,1,1,1,53.050354,-93.333305,2025
2495,Communities,Complete,4108319,1,1,1,0,42.965319,-82.401196,2025
2496,Communities,Complete,7084420,1,1,0,0,43.033773,-82.251471,2025
2497,Communities,Complete,22500,0,1,1,1,44.513611,-81.344708,2025
2498,Communities,Complete,89250,0,1,1,1,44.513611,-81.344708,2025
2499,Communities,Complete,507623,1,1,1,0,44.442234,-81.392793,2025
2500,Communities,Complete,409500,1,1,1,0,44.443374,-81.394339,2025
2501,Communities,Complete,159213,1,1,1,0,44.437983,-81.394383,2025
2502,Communities,Complete,331453,1,1,1,0,44.420096,-81.397254,2025
2503,Communities,Complete,85111,1,1,1,0,44.435779,-81.382176,2025
2504,Communities,Complete,100779,1,1,1,0,44.434199,-81.383431,2025
2505,Communities,Complete,109572,1,1,1,0,44.501651,-81.356373,2025
2506,Communities,Complete,20840000,1,1,1,0,46.523522,-84.343783,2025
2507,Communities,Complete,3296751,1,1,1,0,46.519987,-84.317682,2025
2509,Communities,Complete,1961722,1,1,0,0,48.812467,-87.266473,2025
2510,Communities,Complete,147011,1,1,1,0,48.818486,-87.266818,2025
2511,Communities,Complete,1032300,1,1,0,0,48.816161,-87.265247,2025
2512,Communities,Complete,89723,1,1,1,0,44.093636,-78.948458,2025
2513,Communities,Complete,7500,0,1,1,1,48.766667,-92.616667,2025
2514,Communities,Complete,30000,0,1,1,1,48.766667,-92.616667,2025
2515,Communities,Complete,37500,0,1,1,1,48.766667,-92.616667,2025
2516,Communities,Complete,3227,0,1,1,1,48.766667,-92.616667,2025
2517,Communities,Complete,10500,0,1,1,1,48.766667,-92.616667,2025
2519,Communities,Complete,169185,1,1,1,1,44.464722,-78.319519,2025
2520,Communities,Complete,23363,0,1,1,1,46.216564,-82.413577,2025
2521,Communities,Complete,406922,1,1,1,0,44.715634,-79.645101,2025
2522,Communities,Complete,9000,0,1,1,1,45.513804,-80.273565,2025
2523,Communities,Complete,54983,0,1,1,1,45.869497,-81.967319,2025
2524,Communities,Complete,25500,0,1,1,1,45.869497,-81.967319,2025
2525,Communities,Complete,3766,0,1,1,1,45.869497,-81.967319,2025
2526,Communities,Complete,177652,1,1,1,0,44.079119,-80.201173,2025
2527,Communities,Complete,271099,1,1,1,0,44.079119,-80.201173,2025
2528,Communities,Complete,82466,0,1,1,1,45.905573,-82.845406,2025
2529,Communities,Complete,75000,1,1,1,0,44.148768,-79.691293,2025
2530,Communities,Complete,475500,1,1,1,0,50.099981,-91.920617,2025
2531,Communities,Complete,2000000,1,1,0,0,50.095594,-91.921163,2025
2533,Communities,Complete,1583266,0,1,1,1,43.068676,-80.118179,2025
2535,Communities,Complete,75000,0,1,1,1,43.072086,-80.114515,2025
2536,Communities,Complete,37500,0,1,1,1,43.072086,-80.114515,2025
2537,Communities,Complete,750000,0,1,1,1,43.072086,-80.114515,2025
2538,Communities,Complete,38433,0,1,1,1,43.072086,-80.114515,2025
2542,Communities,Complete,633423,1,1,1,0,44.896962,-76.007221,2025
2543,Communities,Complete,166199,1,1,1,0,44.896962,-76.007221,2025
2544,Communities,Complete,366975,1,1,1,0,44.892291,-76.000261,2025
2545,Communities,Complete,216550,1,1,1,0,44.897439,-76.026548,2025
2546,Communities,Complete,933850,1,1,0,0,44.898516,-76.020999,2025
2547,Communities,Complete,204159,1,1,1,1,49.280441,-81.630942,2025
2548,Communities,Complete,1809482,1,1,0,0,49.282428,-81.622322,2025
2549,Communities,Complete,52500,1,1,1,0,45.486076,-78.24064,2025
2550,Communities,Complete,365706,1,1,1,0,44.042402,-81.11898,2025
2551,Communities,Complete,75000,1,1,1,0,44.042402,-81.11898,2025
2552,Communities,Complete,127500,1,1,1,0,44.741617,-81.133858,2025
2553,Communities,Complete,118035,1,1,1,0,44.741803,-81.141133,2025
2554,Communities,Complete,30000,1,1,1,0,44.733614,-81.132688,2025
2555,Communities,Complete,37500,1,1,1,0,44.976785,-75.208834,2025
2556,Communities,Complete,37500,1,1,1,0,44.976785,-75.208834,2025
2557,Communities,Complete,341457,1,1,1,0,44.945353,-75.187027,2025
2558,Communities,Complete,18750,1,1,1,0,44.976732,-75.255894,2025
2559,Communities,Complete,56250,1,1,1,0,44.899179,-75.184304,2025
2560,Communities,Complete,45000,1,1,1,0,44.892059,-75.186729,2025
2561,Communities,Complete,270000,1,1,1,0,44.898039,-75.183079,2025
2562,Communities,Complete,160218,1,1,1,0,45.172361,-74.417561,2025
2563,Communities,Complete,93492,1,1,1,0,45.033556,-74.633375,2025
2564,Communities,Complete,984429,1,1,1,0,43.356004,-81.486229,2025
2565,Communities,Complete,0,1,1,1,0,45.83982,-79.384649,2025
2566,Communities,Complete,396330,1,1,1,0,45.029782,-74.890538,2025
2567,Communities,Complete,56250,1,1,1,0,45.029782,-74.890538,2025
2568,Communities,Complete,75000,1,1,1,0,44.163893,-80.392513,2025
2569,Communities,Complete,160407,1,1,1,0,42.650404,-81.75873,2025
2570,Communities,Complete,22704,1,1,1,0,42.748968,-81.712352,2025
2571,Communities,Complete,222874,1,1,1,0,42.815786,-81.553615,2025
2572,Communities,Complete,7766,1,1,1,0,42.608798,-81.613253,2025
2574,Communities,Complete,386984,1,1,1,0,42.794286,-81.240731,2025
2575,Communities,Complete,1105113,1,1,0,0,42.676891,-81.241456,2025
2576,Communities,Complete,122196,1,1,1,0,46.197611,-82.331637,2025
2577,Communities,Complete,180000,1,1,1,0,44.5769,-79.7665,2025
2578,Communities,Complete,101625,1,1,1,0,44.584792,-79.898788,2025
2579,Communities,Complete,30000,1,1,1,0,44.584792,-79.898788,2025
2580,Communities,Complete,29568,1,1,1,0,44.584792,-79.898788,2025
2581,Communities,Complete,675000,1,1,1,0,43.155124,-79.2272,2025
2582,Communities,Complete,847500,1,1,1,0,43.145244,-79.253055,2025
2583,Communities,Complete,112500,1,1,1,0,43.145244,-79.253055,2025
2584,Communities,Complete,75000,1,1,1,0,43.145244,-79.253055,2025
2585,Communities,Complete,423750,1,1,1,0,43.15023,-79.251548,2025
2586,Communities,Complete,375000,1,1,1,0,43.15023,-79.251548,2025
2587,Communities,Complete,202500,1,1,1,0,43.177707,-79.223463,2025
2588,Communities,Complete,150000,1,1,1,0,43.177707,-79.223463,2025
2589,Communities,Complete,232500,1,1,1,0,43.177707,-79.223463,2025
2590,Communities,Complete,232500,1,1,1,0,43.176789,-79.226999,2025
2591,Communities,Complete,232500,1,1,1,0,43.176789,-79.226999,2025
2592,Communities,Complete,161082,1,1,1,0,43.165381,-79.211799,2025
2593,Communities,Complete,16875,1,1,1,0,46.357444,-80.41,2025
2594,Communities,Complete,135000,1,1,1,0,42.644105,-82.50314,2025
2595,Communities,Complete,150000,1,1,1,0,42.70805,-82.479891,2025
2596,Communities,Complete,150000,1,1,1,0,42.656217,-82.504806,2025
2597,Communities,Complete,93750,1,1,1,0,42.886033,-82.420163,2025
2598,Communities,Complete,150000,1,1,1,0,42.842673,-82.462776,2025
2599,Communities,Complete,675000,1,1,1,0,42.710388,-82.434337,2025
2600,Communities,Complete,1125000,1,1,1,0,43.160999,-81.683873,2025
2601,Communities,Complete,187500,1,1,1,0,42.888504,-82.454104,2025
2602,Communities,Complete,75000,1,1,1,0,46.28009,-84.020203,2025
2603,Communities,Complete,474075,1,1,0,0,46.291804,-84.024173,2025
2604,Communities,Complete,230250,1,1,1,0,43.251093,-81.149872,2025
2605,Communities,Complete,172500,1,1,1,0,43.251093,-81.149872,2025
2606,Communities,Complete,52500,1,1,1,0,43.26162,-81.120858,2025
2607,Communities,Complete,682231,1,1,1,0,42.776268,-81.193867,2025
2608,Communities,Complete,727000,1,1,1,0,42.7875,-81.1782,2025
2609,Communities,Complete,550000,1,1,1,0,42.776533,-81.201995,2025
2610,Communities,Complete,900000,1,1,1,0,42.766355,-81.182709,2025
2611,Communities,Complete,1428000,1,1,1,0,42.773062,-81.202737,2025
2612,Communities,Complete,650000,1,1,1,0,42.785819,-81.201465,2025
2614,Communities,Complete,56250,1,1,1,0,44.293274,-77.556702,2025
2615,Communities,Complete,18750,1,1,1,0,44.293274,-77.556702,2025
2616,Communities,Complete,75000,1,1,1,0,45.178139,-75.11125,2025
2617,Communities,Complete,97500,1,1,1,0,43.3697,-81.003791,2025
2618,Communities,Complete,1800000,1,1,1,0,43.370153,-80.982211,2025
2619,Communities,Complete,360250,1,1,1,1,42.962047,-81.627839,2025
2620,Communities,Complete,700000,1,1,1,1,42.950478,-81.624375,2025
2621,Communities,Complete,270159,1,1,1,1,42.953411,-81.613847,2025
2622,Communities,Complete,75000,1,1,1,0,42.903128,-81.473789,2025
2623,Communities,Complete,6375,1,1,1,0,47.68214,-81.712571,2025
2624,Communities,Complete,27000,1,1,1,0,47.676417,-81.716797,2025
2625,Communities,Complete,8625,1,1,1,0,47.676417,-81.716797,2025
2626,Communities,Complete,22500,1,1,1,0,47.676482,-81.718582,2025
2627,Communities,Complete,7500,1,1,1,0,47.67449,-81.723429,2025
2628,Communities,Complete,894096,1,1,0,0,47.675096,-81.723429,2025
2629,Communities,Complete,134691,1,1,1,0,45.837792,-79.063642,2025
2630,Communities,Complete,1483335,1,1,0,0,44.74766,-79.762221,2025
2631,Communities,Complete,669888,1,1,1,1,44.748,-79.8166,2025
2632,Communities,Complete,221679,1,1,1,0,44.7661,-79.8188,2025
2633,Communities,Complete,1500,0,1,1,1,49.003946,-80.833896,2025
2634,Communities,Complete,1678368,1,1,1,0,42.3261,-82.8941,2025
2635,Communities,Complete,806149,1,1,0,0,42.3262,-82.8941,2025
2636,Communities,Complete,75912,1,1,1,0,45.55826518,-82.01106836,2025
2637,Communities,Complete,68470,1,1,1,0,47.064496,-79.790938,2025
2638,Communities,Complete,23880,1,1,1,0,47.064496,-79.790938,2025
2639,Communities,Complete,44959,1,1,1,0,47.064496,-79.790938,2025
2640,Communities,Complete,26250,0,1,1,1,46.980668,-80.068974,2025
2641,Communities,Complete,10125,0,1,1,1,46.973793,-80.07008,2025
2642,Communities,Complete,2250,0,1,1,1,46.97403,-80.075998,2025
2643,Communities,Complete,24750,0,1,1,1,46.980494,-80.075998,2025
2644,Communities,Complete,16164,0,1,1,1,46.980494,-80.063993,2025
2645,Communities,Complete,516423,1,1,1,0,47.506981,-79.683912,2025
2646,Communities,Complete,249152,1,1,1,1,48.782077,-87.104102,2025
2647,Communities,Complete,1805307,1,1,0,0,48.781813,-87.09833,2025
2648,Communities,Complete,0,1,1,1,0,48.78087,-87.0982,2025
2649,Communities,Complete,180000,1,1,1,0,42.974528,-81.031533,2025
2650,Communities,Complete,75000,1,1,1,0,42.973241,-81.04843,2025
2651,Communities,Complete,49800,1,1,1,0,42.973241,-81.04843,2025
2652,Communities,Complete,242114,1,1,1,0,44.545882,-80.461631,2025
2653,Communities,Complete,303488,1,1,1,0,44.526888,-80.293131,2025
2654,Communities,Complete,293780,1,1,1,0,44.554941,-80.441845,2025
2655,Communities,Complete,120000,1,1,1,0,44.569216,-80.458423,2025
2656,Communities,Complete,150000,1,1,1,0,44.554941,-80.441845,2025
2657,Communities,Complete,135000,1,1,1,0,44.556404,-80.453902,2025
2658,Communities,Complete,98711,1,1,1,0,44.560969,-80.443648,2025
2659,Communities,Complete,645753,1,1,1,0,45.34609,-75.261284,2025
2661,Communities,Complete,324121,1,1,0,0,46.194677,-82.725726,2025
2662,Communities,Complete,75000,1,1,1,0,46.253494,-83.557782,2025
2663,Communities,Complete,90000,1,1,1,0,46.262955,-83.55164,2025
2664,Communities,Complete,67109,1,1,1,0,46.261462,-83.550617,2025
2665,Communities,Complete,1294941,1,1,0,0,46.257215,-83.562079,2025
2666,Communities,Complete,9188,0,1,1,1,46.182346,-82.901442,2025
2667,Communities,Complete,52316,0,1,1,1,46.182346,-82.901442,2025
2668,Communities,Complete,15000,1,1,1,0,47.436552,-80.354086,2025
2669,Communities,Complete,810094,1,1,1,0,43.123609,-79.19893,2025
2670,Communities,Complete,75000,1,1,1,0,48.480694,-89.258942,2025
2671,Communities,Complete,90480,1,1,1,0,48.453392,-89.274031,2025
2672,Communities,Complete,303750,1,1,1,0,48.433131,-89.250703,2025
2673,Communities,Complete,37500,1,1,1,0,48.359161,-89.295022,2025
2674,Communities,Complete,18750,1,1,1,0,48.386897,-89.289911,2025
2675,Communities,Complete,114375,1,1,1,0,48.453458,-89.216883,2025
2676,Communities,Complete,37500,1,1,1,0,48.448003,-89.211314,2025
2677,Communities,Complete,91600,1,1,1,0,48.453692,-89.233756,2025
2678,Communities,Complete,27000,1,1,1,1,48.453889,-89.227689,2025
2679,Communities,Complete,300000,1,1,1,0,48.364986,-89.308908,2025
2680,Communities,Complete,320789,1,1,1,0,48.418128,-89.235242,2025
2681,Communities,Complete,1068750,1,1,1,0,48.388278,-89.272944,2025
2682,Communities,Complete,121909,1,1,1,0,48.433131,-89.250703,2025
2683,Communities,Complete,75000,1,1,1,0,48.402431,-89.252711,2025
2684,Communities,Complete,716000,1,1,1,1,48.387925,-89.289572,2025
2685,Communities,Complete,187500,1,1,1,0,48.385606,-89.289581,2025
2686,Communities,Complete,187500,1,1,1,0,48.395094,-89.291875,2025
2687,Communities,Complete,60206,1,1,1,0,48.329892,-89.206447,2025
2688,Communities,Complete,112500,1,1,1,0,48.415686,-89.350197,2025
2689,Communities,Complete,120331,1,1,1,0,48.3816,-89.2478,2025
2690,Communities,Complete,37650,1,1,1,0,48.420289,-89.236356,2025
2691,Communities,Complete,112500,1,1,1,0,48.433583,-89.374436,2025
2692,Communities,Complete,581250,1,1,1,0,48.388197,-89.248936,2025
2693,Communities,Complete,417768,1,1,1,0,48.429108,-89.228772,2025
2694,Communities,Complete,75000,1,1,1,0,48.420289,-89.236356,2025
2695,Communities,Complete,86836,1,1,1,0,48.380069,-89.259456,2025
2696,Communities,Complete,541200,1,1,1,0,48.392019,-89.246883,2025
2697,Communities,Complete,131411,1,1,1,0,48.376711,-89.258011,2025
2698,Communities,Complete,144692,1,1,1,0,48.377519,-89.258139,2025
2699,Communities,Complete,33000,1,1,1,0,48.393044,-89.234283,2025
2700,Communities,Complete,548771,1,1,1,0,48.382461,-89.267464,2025
2701,Communities,Complete,414783,1,1,1,0,48.429108,-89.228772,2025
2702,Communities,Complete,626250,1,1,1,0,48.420289,-89.236356,2025
2703,Communities,Complete,487746,1,1,1,0,48.384698,-89.29255,2025
2704,Communities,Complete,75000,1,1,1,0,42.865888,-80.733318,2025
2705,Communities,Complete,750000,1,1,0,0,48.473027,-81.35282,2025
2706,Communities,Complete,1387500,1,1,1,0,48.493536,-81.157663,2025
2707,Communities,Complete,96242,1,1,1,0,44.747,-80.0924,2025
2711,Communities,Complete,48750000,1,1,1,0,43.646396,-79.354698,2025
2712,Communities,Complete,11276969,1,1,1,0,43.653483,-79.384094,2025
2713,Communities,Complete,0,1,1,1,1,43.781243,-79.417504,2025
2715,Communities,Planning,0,1,1,1,1,43.827955,-79.221437,2025
2716,Communities,Planning,0,1,1,1,0,43.677949,-79.41065,2025
2717,Communities,Complete,3235968,1,1,1,0,44.305701,-77.800506,2025
2718,Communities,Complete,622793,1,1,1,0,44.304686,-77.955196,2025
2719,Communities,Complete,84927,1,1,1,0,44.305165,-77.953451,2025
2721,Communities,Complete,5625,1,1,1,0,44.577302,-78.472673,2025
2722,Communities,Complete,2228,1,1,1,0,44.577302,-78.472673,2025
2723,Communities,Complete,2667,1,1,1,0,44.488045,-78.432706,2025
2724,Communities,Complete,19500,1,1,1,0,44.488045,-78.432706,2025
2725,Communities,Complete,1875,1,1,1,0,44.577302,-78.472673,2025
2726,Communities,Complete,1875,1,1,1,0,44.488045,-78.432706,2025
2727,Communities,Complete,4350,1,1,1,0,44.488045,-78.432706,2025
2728,Communities,Complete,36880,1,1,1,0,44.488045,-78.432706,2025
2729,Communities,Complete,18750,1,1,1,0,44.469961,-77.313396,2025
2730,Communities,Complete,56250,1,1,1,0,44.469961,-77.313396,2025
2731,Communities,Complete,0,1,1,1,0,44.483379,-77.297391,2025
2732,Communities,Complete,331658,1,1,1,0,44.109403,-79.1205,2025
2734,Communities,Complete,1689050,1,1,0,0,49.445055,-82.540344,2025
2735,Communities,Complete,41310,1,1,1,0,49.444222,-82.534164,2025
2736,Communities,Complete,6411,1,1,1,0,49.444222,-82.534164,2025
2737,Communities,Complete,16790,1,1,1,0,49.444222,-82.534164,2025
2738,Communities,Complete,89576,1,1,1,0,43.815034,-79.434233,2025
2739,Communities,Complete,91623,1,1,1,0,43.832788,-79.525324,2025
2740,Communities,Complete,304936,1,1,1,0,43.856323,-79.507996,2025
2741,Communities,Under construction,3245369,1,1,1,0,43.7973,-79.524065,2025
2742,Communities,Complete,1499008,1,1,1,0,43.856323,-79.507996,2025
2743,Communities,Complete,64875,1,1,1,0,43.856323,-79.507996,2025
2744,Communities,Complete,426984,1,1,1,0,43.856323,-79.507996,2025
2745,Communities,Complete,133378,1,1,1,0,43.895691,-79.501709,2025
2746,Communities,Complete,383537,1,1,1,0,43.856323,-79.507996,2025
2747,Communities,Complete,643465,1,1,1,0,43.856323,-79.507996,2025
2748,Communities,Complete,165406,1,1,1,0,43.856323,-79.507996,2025
2749,Communities,Complete,441416,1,1,1,0,43.856323,-79.507996,2025
2750,Communities,Complete,964863,1,1,1,0,43.786692,-79.53418,2025
2751,Communities,Complete,235710,1,1,1,0,43.856323,-79.507996,2025
2752,Communities,Complete,147503,1,1,1,0,43.856323,-79.507996,2025
2753,Communities,Complete,169635,1,1,1,0,43.856323,-79.507996,2025
2754,Communities,Complete,230507,1,1,1,0,43.856323,-79.507996,2025
2755,Communities,Complete,37618,1,1,1,0,43.852398,-79.518793,2025
2756,Communities,Complete,162317,1,1,1,0,43.817078,-79.577209,2025
2757,Communities,Complete,483335,1,1,1,0,43.826354,-79.560802,2025
2758,Communities,Complete,201000,1,1,1,0,43.869507,-79.67041,2025
2759,Communities,Complete,225000,1,1,1,0,43.803894,-79.578918,2025
2760,Communities,Complete,247500,1,1,1,0,43.81352,-79.580308,2025
2761,Communities,Complete,630000,1,1,1,0,43.806013,-79.605934,2025
2762,Communities,Complete,93750,1,1,1,0,43.835543,-79.621687,2025
2763,Communities,Complete,71250,1,1,1,0,43.870841,-79.618617,2025
2764,Communities,Complete,71250,1,1,1,0,43.810208,-79.493092,2025
2765,Communities,Complete,2362500,1,1,1,0,43.810823,-79.4499,2025
2766,Communities,Complete,2144970,1,1,1,0,43.788605,-79.59961,2025
2767,Communities,Complete,1612500,1,1,1,0,43.777917,-79.607918,2025
2768,Communities,Complete,1087500,1,1,1,0,43.821123,-79.506922,2025
2769,Communities,Complete,1861193,1,1,1,0,43.848539,-79.539613,2025
2770,Communities,Complete,326250,1,1,1,0,43.793285,-79.517157,2025
2771,Communities,Complete,83853,0,1,1,1,50.376678,-93.182705,2025
2772,Communities,Planning,0,1,1,1,0,49.626045,-92.505511,2025
2773,Communities,Complete,83985,0,1,1,1,48.533806,-80.464089,2025
2774,Communities,Complete,85373,0,1,1,1,44.994735,-79.777305,2025
2775,Communities,Complete,0,1,1,1,0,42.86614,-79.38453,2025
2776,Communities,Planning,0,1,1,1,0,42.919839,-79.377498,2025
2777,Communities,Complete,131250,0,1,1,1,42.593501,-82.491519,2025
2778,Communities,Complete,502761,1,1,1,0,42.979836,-81.857031,2025
2779,Communities,Complete,2050521,1,1,1,0,44.493897,-80.043586,2025
2780,Communities,Planning,0,1,1,1,0,45.325265,-80.058209,2025
2781,Communities,Complete,657504,1,1,1,0,43.476909,-80.537163,2025
2782,Communities,Complete,163540,1,1,1,0,43.486084,-80.590576,2025
2783,Communities,Complete,3000000,1,1,1,0,43.423103,-80.329346,2025
2784,Communities,Complete,2250000,1,1,1,0,43.387983,-80.351502,2025
2785,Communities,Complete,2250000,1,1,1,0,43.423058,-80.703806,2025
2786,Communities,Complete,3173969,1,1,1,0,43.407995,-80.534374,2025
2787,Communities,Complete,198750,1,1,1,0,47.936841,-84.820466,2025
2788,Communities,Complete,93750,1,1,1,0,47.936841,-84.820466,2025
2789,Communities,Complete,111477,1,1,1,0,47.996051,-84.772011,2025
2790,Communities,Complete,1889000,1,1,0,0,47.989555,-84.769701,2025
2791,Communities,Complete,71363,0,1,1,1,52.961543,-87.298289,2025
2793,Communities,Complete,696429,1,1,1,0,42.993683,-79.244131,2025
2794,Communities,Complete,696429,1,1,1,0,42.993683,-79.244131,2025
2795,Communities,Complete,8000000,1,1,1,0,42.996912,-79.255361,2025
2796,Communities,Complete,668204,1,1,1,0,43.888306,-80.487122,2025
2797,Communities,Complete,440141,1,1,1,0,42.565247,-81.669746,2025
2798,Communities,Complete,1901032,1,1,1,0,42.585895,-81.595373,2025
2799,Communities,Planning,0,1,1,1,0,42.565351,-81.669663,2025
2800,Communities,Complete,145656,1,1,1,0,44.17233,-80.825758,2025
2801,Communities,Complete,75000,1,1,1,0,43.103204,-79.545053,2025
2802,Communities,Complete,67500,1,1,1,0,43.103077,-79.538057,2025
2803,Communities,Complete,139500,1,1,1,0,43.094575,-79.551297,2025
2804,Communities,Complete,2000000,1,1,0,0,46.3737,-79.921006,2025
2805,Communities,Complete,11250,1,1,1,0,46.374975,-79.925045,2025
2806,Communities,Complete,225000,1,1,1,0,46.366407,-79.931251,2025
2807,Communities,Complete,75000,1,1,1,0,46.364502,-79.926398,2025
2808,Communities,Complete,37500,1,1,1,0,46.36435,-79.928057,2025
